,created_at,text
601,2021-04-25T19:27:57.000Z,RT @OsitaNwanevu: Here are some renderings of the fully autonomous high-speed rail system Elon Musk told the city of Chicago he would build…
602,2021-04-25T19:27:57.000Z,"RT @Proxima06_Aiai: Tesla is a major disruption. They are taking out legacy auto, oil industry and in the process they are opening eyes and…"
603,2021-04-25T19:27:56.000Z,"RT @RBReich: So let me get this straight: Elon Musk and Jeff Bezos want to colonize outer space to save humanity, but they couldn't care le…"
604,2021-04-25T19:27:55.000Z,"RT @barronsonline: Munich Re’s asset manager bought more Tesla, NIO, and Microsoft stock in the first quarter, and sold nearly all its Exxo…"
605,2021-04-25T19:27:55.000Z,RT @ekp: It doesn't end. @nycsouthpaw reminds us that he's also a unionbuster who was himself busted for using illegal tactics https://t.co…
606,2021-04-25T19:27:55.000Z,RT @juliacarriew: I had no opinion of Elon Musk before I started reporting on his factory. I spoke with young men who had lost the use of t…
607,2021-04-25T19:27:55.000Z,@Georgia39410 @nbcsnl @MileyCyrus @elonmusk Are you crazy flippin’ ???...do you know how much Miley Cyrus adores Elon Musk?....she’s been very public about her admiration Elon....why do you think she bought a beautiful brand new Tesla? 🤔....Miley couldn’t be happier sharing the stage with Elon! 😁👍
608,2021-04-25T19:27:53.000Z,"RT @Crypto_Fridays: The convergence between Tesla, SpaceX, renewable energy and Bitcoin mining $BTC #Bitcoin  https://t.co/rfmDOCJKD9 https…"
609,2021-04-25T19:27:53.000Z,"RT @RBReich: So let me get this straight: Elon Musk and Jeff Bezos want to colonize outer space to save humanity, but they couldn't care le…"
610,2021-04-25T19:27:53.000Z,"RT @RBReich: So let me get this straight: Elon Musk and Jeff Bezos want to colonize outer space to save humanity, but they couldn't care le…"
611,2021-04-25T19:27:52.000Z,"RT @RBReich: So let me get this straight: Elon Musk and Jeff Bezos want to colonize outer space to save humanity, but they couldn't care le…"
612,2021-04-25T19:27:52.000Z,"RT @GunnelsWarren: No. I hate that Elon Musk became $160 billion richer during the pandemic while forcing workers to take a 10% pay cut, de…"
613,2021-04-25T19:27:49.000Z,"RT @Cocochaneladair: May 8th @elonmusk 👀👀🤗🤗🚀🚀

#SNL #SaturdayNightLive #Doge #Dogecoin #DogecoinToTheMoon #Tesla #SpaceX https://t.co/shHLu…"
614,2021-04-25T19:27:49.000Z,"RT @babadookspinoza: People only hate Elon Musk because he comes from an emerald mining fortune made in apartheid South Africa, he buys ide…"
615,2021-04-25T19:27:48.000Z,"RT @WebullGlobal: FREE #TSLA STOCKS?

4000 shares of TSLA are waiting to be claimed! Join #Webull today."
616,2021-04-25T19:27:47.000Z,@BW Looks like Tesla is wrong then.
617,2021-04-25T19:27:47.000Z,"RT @babadookspinoza: People only hate Elon Musk because he comes from an emerald mining fortune made in apartheid South Africa, he buys ide…"
618,2021-04-25T19:27:47.000Z,"RT @LabraFinance: We now have a DEX-Score of 74! 

Dextools: https://t.co/5T3KGvWoPJ

$DOGE $SHIB $AKITA $ELON $MUSK $SUSHI $CAKE $BTC $ETH…"
619,2021-04-25T19:27:46.000Z,"RT @RBReich: So let me get this straight: Elon Musk and Jeff Bezos want to colonize outer space to save humanity, but they couldn't care le…"
620,2021-04-25T19:27:45.000Z,"RT @bevedoni: Who is ready for monday $TSLA? 

I am not. Because I don't care. 

Wake me up after 265 mondays when Tesla has become the big…"
621,2021-04-25T19:27:45.000Z,"AMC Entertainment Holdings (AMC), Gamestop Corp. (GME), Tesla Motors (TSLA) – Will AMC Or Dogecoin Grow More By 2022? https://t.co/e4zqDGeC3b"
622,2021-04-25T19:27:45.000Z,"RT @RBReich: So let me get this straight: Elon Musk and Jeff Bezos want to colonize outer space to save humanity, but they couldn't care le…"
623,2021-04-25T19:27:43.000Z,Elon Musk On His Mars Landing Efforts: “A Bunch Of People Will Probably Die” https://t.co/GsUU31nBSY via @Deadline
624,2021-04-25T19:27:43.000Z,RT @BettyBowers: I wonder if Elon Musk's monologue will be on fire as often as his cars and rockets.
625,2021-04-25T19:27:43.000Z,"RT @LabraFinance: $LABRA NEEDS YOU!

Click on this website: https://t.co/5T3KGvWoPJ

We want to continue with tipping everyone, but first w…"
626,2021-04-25T19:27:42.000Z,"RT @babadookspinoza: People only hate Elon Musk because he comes from an emerald mining fortune made in apartheid South Africa, he buys ide…"
627,2021-04-25T19:27:42.000Z,"@Timcast @Tesla Tim pool the grifter scams his fans in to giving him over 1 million dollars for his subverse website, cancels it then buys his boog larp compound and his bug out van."
628,2021-04-25T19:27:42.000Z,"@Tesla @EPavlic @MinimalDuck @_better_e Hello dear friend ✋, Elon Musk my dream is to have 20 bitcoins, if you have the opportunity to help me a little, I will be very grateful. Have a good mood and take care of yourself. 🙏❤️🥺

Sorry for writing too much 🥺 

bitcoin 👇 1HRgRb1Zt7QNHQ1ReJfHv2hUqUSELzRAXX https://t.co/Ys0PNskpUv"
629,2021-04-25T19:27:40.000Z,"RT @CarGoneOfAssad: @jbarro People hate Elon Musk because he reinvented the tunnel and refuses to reinvent the train.
Even conventional tra…"
630,2021-04-25T19:27:39.000Z,"RT @mattyglesias: If liberals didn’t hate Elon Musk, we’d have eleven states moving to ban electric cars by now so the current equilibrium…"
631,2021-04-25T19:27:39.000Z,"$NKLA Everyone in the world sold short! 60% of volume Friday was short sales!

When everyone in the world is short a name, you know its time to do the reverse!

$FSR $VCVC $PSAC $CIIC $GIK $XL $CCIV $GOEV $HYLN $TSLA $F $GM $RIDE $NGA $NGAC $FIII $ACTC $GP $NIO $CHPT $RMO $AAPL https://t.co/D0xKXblgi1 https://t.co/Ywy9dSQeOs"
632,2021-04-25T19:27:39.000Z,"RT @anthonyzenkus: Let's have a ""Billionaires Shouldn't Exist"" protest outside of SNL when Elon Musk hosts. Who's in?"
633,2021-04-25T19:27:38.000Z,"RT @torrHL: His behavior would never be tolerated if he was a female CEO:

https://t.co/uhusDMtKEx"
634,2021-04-25T19:27:38.000Z,"RT @Proxima06_Aiai: Tesla is a major disruption. They are taking out legacy auto, oil industry and in the process they are opening eyes and…"
635,2021-04-25T19:27:38.000Z,"RT @RobertNBerry: Have you gotten your tickets to see @FrankConniff &amp; @TraceBeaulieu live riff ""T-Bird Gang"" on May 11, 8pm EDT? Their spec…"
636,2021-04-25T19:27:37.000Z,RT @karpathy: @truth_tesla actually yes but from scratch for fun
637,2021-04-25T19:27:37.000Z,"RT @RBReich: So let me get this straight: Elon Musk and Jeff Bezos want to colonize outer space to save humanity, but they couldn't care le…"
638,2021-04-25T19:27:36.000Z,"RT @rsrikanth05: Indians are that weird lot who will fawn over Steve Jobs, Elon Musk and Bill Gates but abuse Gautam Adani as if he came wi…"
639,2021-04-25T19:27:36.000Z,"@AKhristos @GBASPGamer @drilbot_neo See? Bet you go all those from headlines. Mainstream media has made you their bitch. 🤣

Tesla is the safest auto plant in the world and is the most sought after job in the world. 

He's stomped out fossil fuels and will soon save millions of lives by removing human drivers."
640,2021-04-25T19:27:36.000Z,Crowley Hints At 6 MWh Electric Tugboat  With Autonomous Tech https://t.co/T2WNskTdgz #ElectricVehicles #Tesla #EV #Renewables #ClimateChange #RenewableEnergy
641,2021-04-25T19:27:35.000Z,Porsche To Build EV Battery Plant In Germany https://t.co/nyXe8eoUM0 #ElectricVehicles #Tesla #EV #Renewables #ClimateChange #RenewableEnergy
642,2021-04-25T19:27:35.000Z,Tesla Reveals Car Data Of Angry Shanghai Protestor. The findings are... interesting. #electricvehicles #industrynews Read: https://t.co/7eYG48P9EZ https://t.co/INtf7ee951
643,2021-04-25T19:27:33.000Z,Elon musk worship is literally the weirdest fucking thing
644,2021-04-25T19:27:32.000Z,Tesla CEO Elon Musk adding SNL hosting job to his to-do list https://t.co/eu4OLxbR1H
645,2021-04-25T19:27:32.000Z,"RT @torrHL: Baselessly claimed that 787 batteries are “inherently unsafe”:

https://t.co/pmT09MIxCh"
646,2021-04-25T19:27:31.000Z,@MeganBitchell No that's when Elon Musk hosts SNL =)
647,2021-04-25T19:27:31.000Z,RT @ekp: It doesn't end. @nycsouthpaw reminds us that he's also a unionbuster who was himself busted for using illegal tactics https://t.co…
648,2021-04-25T19:27:30.000Z,"RT @teslaphotografr: Can it get darker? Lol 
#model3 #teslamodel3 #blackout #tint #tesla https://t.co/C5I2Lq2lsM"
649,2021-04-25T19:27:30.000Z,"yurisa has the keys to my:

vantablack tesla roadster tinted bulletproof windows and gold rims

blue 2jz turbo engine honda s2000 negative camber gold rims straight pipe exhaust

gold chrome kawasaki ninja zx-10r nitrous oxide installed

matte mclaren gt blue chrome rims"
650,2021-04-25T19:27:29.000Z,@elonmusk A Tesla Roadster (pls hire me)
651,2021-04-25T19:27:28.000Z,"RT @RBReich: So let me get this straight: Elon Musk and Jeff Bezos want to colonize outer space to save humanity, but they couldn't care le…"
652,2021-04-25T19:27:27.000Z,"RT @RBReich: So let me get this straight: Elon Musk and Jeff Bezos want to colonize outer space to save humanity, but they couldn't care le…"
653,2021-04-25T19:27:26.000Z,@Cloudbit_Token @elonmusk @SpaceX @binance @AirdropDig @Tesla @cz_binance @WarrenBuffett @BillClinton @LBank_Exchange Good
654,2021-04-25T19:27:26.000Z,elon musk is still alive what
655,2021-04-25T19:27:25.000Z,RT @VanityFair: Saturday Night Live announces a baffling choice for upcoming host: Elon Musk https://t.co/qLx1wGRhpH
656,2021-04-25T19:27:25.000Z,"RT @BTC_Archive: Edinburgh-based asset manager has invested $100m in https://t.co/iB5imbufMu

Baillie Gifford was an early investor in Amaz…"
657,2021-04-25T19:27:25.000Z,"RT @anthonyzenkus: Let's have a ""Billionaires Shouldn't Exist"" protest outside of SNL when Elon Musk hosts. Who's in?"
658,2021-04-25T19:27:25.000Z,Tesla Full Self Driving https://t.co/YpfeBFqvkA via @YouTube
659,2021-04-25T19:27:25.000Z,RT @jbenton: Having Elon Musk host SNL seriously feels like the show's biggest misstep since having Trump host
660,2021-04-25T19:27:24.000Z,Besides Tesla: Other Great Companies That Adopted Bitcoin For Payments https://t.co/KCxlRriV8t
661,2021-04-25T19:27:23.000Z,"I should be upset that Elon Musk is hosting SNL. But, given how bad SNL has gotten over the years. They need all the free publicity they can get."
662,2021-04-25T19:27:23.000Z,"@Tesla @EPavlic @MinimalDuck @_better_e Hello dear friend ✋, Elon Musk my dream is to have 20 bitcoins, if you have the opportunity to help me a little, I will be very grateful. Have a good mood and take care of yourself. 🙏❤️🥺

Sorry for writing too much 🥺 

bitcoin 👇 1HRgRb1Zt7QNHQ1ReJfHv2hUqUSELzRAXX https://t.co/0vjXBodDtr"
663,2021-04-25T19:27:21.000Z,"RT @RBReich: So let me get this straight: Elon Musk and Jeff Bezos want to colonize outer space to save humanity, but they couldn't care le…"
664,2021-04-25T19:27:19.000Z,"My Sunday reading. Hv FUN
https://t.co/QQPa3YoDKv Top 10 Success Principle to Learn from Bob Proctor
https://t.co/vSIcrVblVb Learn Key Skills To Manage Your Stress Effectively
https://t.co/QsK69AueIZ 5 Strategies for Positive Thinking
Bergevin, Bernier, Elon Musk, #UFC261, Usman"
665,2021-04-25T19:27:17.000Z,RT @lydiaetc: can the ed markey teens who got kennedy’s broadway fundraiser canceled please do something about elon musk on snl
666,2021-04-25T19:27:17.000Z,RT @unscriptedmike: Elon Musk left California and moved to Texas because he’s an engineer and knows how things work in the real world.
667,2021-04-25T19:27:16.000Z,RT @LeahAshe: My Tesla will have pink seats soon...👀
668,2021-04-25T19:27:16.000Z,"RT @BanishedBernie: SNL's amazing host everybody

https://t.co/8VfHqq9HkW"
669,2021-04-25T19:27:14.000Z,@alphacharts365 Tesla that’s it for me
670,2021-04-25T19:27:13.000Z,i feel like there’s some correlation between this and when miley sent me the tesla share https://t.co/53wmHm3jys
671,2021-04-25T19:27:13.000Z,What if Elon musk is the creator of our simulation and we weren’t advancing fast enough so he decided to hop in to help us out
672,2021-04-25T19:27:12.000Z,"RT @davidsirota: Investigative journalists uncovered Elon Musk enriching himself while endangering the lives of workers, and then a pundit…"
673,2021-04-25T19:27:12.000Z,"@jbarro People hate Elon Musk because he reinvented the tunnel and refuses to reinvent the train.
Even conventional trains are significantly better for the environment than electric cars and literally everybody who gives a damn knows that. But Musks attention-whoring sucks up all funding"
674,2021-04-25T19:27:11.000Z,"RT @RBReich: So let me get this straight: Elon Musk and Jeff Bezos want to colonize outer space to save humanity, but they couldn't care le…"
675,2021-04-25T19:27:10.000Z,"RT @RBReich: So let me get this straight: Elon Musk and Jeff Bezos want to colonize outer space to save humanity, but they couldn't care le…"
676,2021-04-25T19:27:10.000Z,"RT @ncweaver: More on this:
Tesla was a first mover because they were willing to lose a ton of money because suckers gave them a ton of mon…"
677,2021-04-25T19:27:09.000Z,"#carbonemissionTax  In close traffic, regardless if your windows are open, poisonous gas spewing from the car in front of you. Fumes find their way straight into your AC intake. Good thing gas/diesel car-makers didn’t cheat on their emissions or we’d be in real trouble ~Elon Musk"
678,2021-04-25T19:27:09.000Z,"RT @JonErlichman: Elon Musk and Jeff Bezos in 2008.

Today, they’re worth $382 billion. https://t.co/c3KUlKKQd0"
679,2021-04-25T19:27:09.000Z,"RT @Moonbagboy: WenMoon market cap giveaways: 
$250m = Lamborghini Huracan 
$500m = 2 Virgin Galactic Space tickets 
$1 Billion= 20 Tesla M…"
680,2021-04-25T19:27:08.000Z,@bebeeastcoast @LizClaman @Tesla @elonmusk I've gotten 48 software updates in two years and the mechanic comes to my house. No comparison to the slimy dealers.
681,2021-04-25T19:27:08.000Z,RT @Timcast: We needed to up the risk of the jump so we threw @Tesla in there https://t.co/IOGk99GV41
682,2021-04-25T19:27:07.000Z,We own a Tesla and I THRIVE in making jokes of Papa Elon. I’ve never seen a more normal and adjusted man... 😂 https://t.co/xo3ovVzhJC
683,2021-04-25T19:27:07.000Z,"RT @RBReich: So let me get this straight: Elon Musk and Jeff Bezos want to colonize outer space to save humanity, but they couldn't care le…"
684,2021-04-25T19:27:06.000Z,"RT @HeerJeet: ""The coronavirus panic is dumb."" -- Elon Musk, March 6, 2020."
685,2021-04-25T19:27:05.000Z,"RT @GunnelsWarren: No. I hate that Elon Musk became $160 billion richer during the pandemic while forcing workers to take a 10% pay cut, de…"
686,2021-04-25T19:27:05.000Z,"RT @mattyglesias: If liberals didn’t hate Elon Musk, we’d have eleven states moving to ban electric cars by now so the current equilibrium…"
687,2021-04-25T19:27:05.000Z,"RT @RobertNBerry: Have you gotten your tickets to see @FrankConniff &amp; @TraceBeaulieu live riff ""T-Bird Gang"" on May 11, 8pm EDT? Their spec…"
688,2021-04-25T19:27:04.000Z,RT @RonPlacone: Comedy used to confront the powerful now it comforts the powerful. Stoked for Elon Musk’s hosting gig!
689,2021-04-25T19:27:04.000Z,A Tesla Roadster (pls hire me) https://t.co/4WzWf0r922
690,2021-04-25T19:27:02.000Z,"RT @brianshall: Testament to just how unfunny and fearful SNL has been for a good decade now, the few who watch are outraged that Elon Musk…"
691,2021-04-25T19:27:01.000Z,"RT @RBReich: So let me get this straight: Elon Musk and Jeff Bezos want to colonize outer space to save humanity, but they couldn't care le…"
692,2021-04-25T19:27:00.000Z,"@Tesla Hello dear friend ✋, Elon Musk my dream is to have 20 bitcoins, if you have the opportunity to help me a little, I will be very grateful. Have a good mood and take care of yourself. 🙏❤️🥺

Sorry for writing too much 🥺 

bitcoin 👇 1HRgRb1Zt7QNHQ1ReJfHv2hUqUSELzRAXX https://t.co/xZXBwG23oF"
693,2021-04-25T19:27:00.000Z,"RT @RBReich: So let me get this straight: Elon Musk and Jeff Bezos want to colonize outer space to save humanity, but they couldn't care le…"
694,2021-04-25T19:26:59.000Z,"RT @babadookspinoza: People only hate Elon Musk because he comes from an emerald mining fortune made in apartheid South Africa, he buys ide…"
695,2021-04-25T19:26:57.000Z,RT @GlosPolSpecOps: RPU currently have a @Tesla on trial to see how it will work on the fleet in future. Gloucestershire has the most elect…
696,2021-04-25T19:26:56.000Z,"@ProjectAuuman @jeremysmiles Someone people would proudly d*e in a tesla before saying something bad about musk

That's some cult shit https://t.co/NeMhORjVCp"
697,2021-04-25T15:28:01.000Z,RT @EvanKirstel: #Tesla: ghost detection mode  👻 https://t.co/ZoSxfpZEFz
698,2021-04-25T15:28:01.000Z,"@Dami_Kolz09 @elonmusk @Tesla @Model3Owners @wendishen99 @ElonsWorld @greendtstudio @WholeMarsBlog @AustinTeslaClub @RustyRoad @DimaZeniuk @Kristennetten A bit calmer scenario here of Cybertruck on Mars, Shiba Inu included
 https://t.co/1BsDzr9eA4"
699,2021-04-25T15:28:01.000Z,"RT @RBReich: So let me get this straight: Elon Musk and Jeff Bezos want to colonize outer space to save humanity, but they couldn't care le…"
700,2021-04-25T15:28:00.000Z,"@sturmovikdragon In my opinion the system as it exists now is simply insufficient.

It's also interesting that GM's offering, supercruise, actually allows hands-free driving because it uses eye tracking but Tesla fans find that... unnecessary? It's very weird.

This is, to my eyes,"
701,2021-04-25T15:27:59.000Z,RT @ray4tesla: Something funny here. “Brake failure” is synonymous with Tesla in China these days. But in this video Model Y is unharmed wh…
702,2021-04-25T15:27:57.000Z,"RT @1stPrincipleInv: Despite Tesla potentially posting a record earnings quarter on Monday, strangely I quite don’t care about the numbers…"
703,2021-04-25T15:27:56.000Z,RT @CNBC: Mercedes-Benz just unveiled its new flagship EQS electric sedan to take on Tesla — take a look inside: https://t.co/R0MkiHwt6Y ht…
704,2021-04-25T15:27:56.000Z,On my way back from the shop and see a wee lassy deny that a @Tesla was electric.
705,2021-04-25T15:27:56.000Z,"RT @RBReich: So let me get this straight: Elon Musk and Jeff Bezos want to colonize outer space to save humanity, but they couldn't care le…"
706,2021-04-25T15:27:56.000Z,"@jpr007 @PorchesterW2 @GinoG01328427 @CuervoBorracho @TeslaFruit @omedyentral @ICannot_Enough @InvestorSwan @EveryoneSaysHi1 @BradMunchen @FenceTesla @WholeMarsBlog @SawyerMerritt @vincent13031925 Can we stop the bullshit. Tesla isn’t expected to make a system that’s unbeatable. It just needs to be better than it is because it looks frighteningly easy to get around. And when Tesla does improve it, which it will, you’re not going to admit it needed improving. So stop"
707,2021-04-25T15:27:54.000Z,Tesla dominates EV charging across the world lol
708,2021-04-25T15:27:54.000Z,"RT @BTCTN: ""My plan is, once I hit $10 million, then I’ll take out 10%. This stuff is going to continue to grow,"" said the #dogecoin millio…"
709,2021-04-25T15:27:54.000Z,"RT @HeerJeet: ""The coronavirus panic is dumb."" -- Elon Musk, March 6, 2020. https://t.co/yldtrScsPm"
710,2021-04-25T15:27:53.000Z,"RT @HeerJeet: ""The coronavirus panic is dumb."" -- Elon Musk, March 6, 2020. https://t.co/yldtrScsPm"
711,2021-04-25T15:27:53.000Z,RT @KristerJohnson: A sketch where Toonces dies in a horrific accident in a self-driving Tesla
712,2021-04-25T15:27:52.000Z,RT @alecrobbins: i do not respect elon musk. i actively fear him and everything he represents. i also think he's genuinely stupid. but i do…
713,2021-04-25T15:27:52.000Z,The people not alarmed by Elon Musk hosting SNL clearly didn’t have to experience Steve Forbes with Rage Against the Machine as musical guest. https://t.co/CzYE4U0c7N
714,2021-04-25T15:27:51.000Z,"RT @TokenSupre: #Dogecoin Investor Becomes Millionaire in 2 Months, Inspired by Elon Musk
via @BTCTN 

1. Retweet + Like

#CTBot Adrop Ram…"
715,2021-04-25T15:27:50.000Z,@EmmetPeppers And we wonder why CS is so bearish $TSLA. What a racket!
716,2021-04-25T15:27:49.000Z,RT @_dr90210: I never see Tesla cars in Nigeria sha
717,2021-04-25T15:27:49.000Z,"👋 @ConsumerReports @CRAdvocacy perhaps instead of cheating and spreading disinformation about @tesla you ought to talk about this! As a long-time member of CR, I’ve never been so disappointed in you. Shame on your sham jury-rigging of Autopilot. https://t.co/wdzmRsHA4n"
718,2021-04-25T15:27:48.000Z,"RT @RBReich: So let me get this straight: Elon Musk and Jeff Bezos want to colonize outer space to save humanity, but they couldn't care le…"
719,2021-04-25T15:27:48.000Z,"You can use my referral link to get 1,000 free Supercharger miles on a new Tesla: https://t.co/xz6KPba3PZ"
720,2021-04-25T15:27:47.000Z,RT @JRTIDroneShip: Just saw an F150 on the highway engulfed in flames. The media won't report it because it's not a Tesla. https://t.co/fkt…
721,2021-04-25T15:27:47.000Z,RT @thgreygandalf: @nbcsnl nobody wants Elon musk to host. Cut him.
722,2021-04-25T15:27:46.000Z,RT @ForbesTech: EXCLUSIVE: Amid Tesla crash concerns Waymo’s new co-CEOs Say no shortcuts to safe autonomy  @alanohnsman  https://t.co/vo3D…
723,2021-04-25T15:27:46.000Z,RT @gottman_jeremy: #dogecoin @Ford Are you guys ready and willing to accept dogecoin as a form of payment?  Tesla is. https://t.co/MBUofL0…
724,2021-04-25T15:27:46.000Z,RT @95pointer: @varbmos @davitydave @nbcsnl @elonmusk @MileyCyrus Either epstein himself or ghislaine was the matchmaker for Kimball musk a…
725,2021-04-25T15:27:45.000Z,"@jbarro I mean, he builds cool stuff and I can recognize that, but he’s a massive dick and that’ll be the reason I don’t buy a Tesla."
726,2021-04-25T15:27:44.000Z,Ok I’ll bite. What is an ‘Elon musk’?
727,2021-04-25T15:27:44.000Z,RT @Crommunist: This explanation is like #4391 on the list of reasons people on here hate Elon Musk https://t.co/P2Ucam2YKW
728,2021-04-25T15:27:44.000Z,"RT @RBReich: So let me get this straight: Elon Musk and Jeff Bezos want to colonize outer space to save humanity, but they couldn't care le…"
729,2021-04-25T15:27:44.000Z,"RT @FegKing: The $CUBAN team has just donated $3,000 to the Mavericks Foundation for the David Herr Memorial Fund! Let's make a positive im…"
730,2021-04-25T15:27:43.000Z,"RT @RBReich: So let me get this straight: Elon Musk and Jeff Bezos want to colonize outer space to save humanity, but they couldn't care le…"
731,2021-04-25T15:27:42.000Z,"RT @LabraFinance: We now have a DEX-Score of 74! 

Dextools: https://t.co/5T3KGvWoPJ

$DOGE $SHIB $AKITA $ELON $MUSK $SUSHI $CAKE $BTC $ETH…"
732,2021-04-25T15:27:42.000Z,"RT @RBReich: So let me get this straight: Elon Musk and Jeff Bezos want to colonize outer space to save humanity, but they couldn't care le…"
733,2021-04-25T15:27:40.000Z,"RT @itsALLrisky: Elon Musk is going to host SNL on May 8th with musical guest Miley Cyrus 🎉

Maybe he'll make a #Dogecoin reference 👀 Eithe…"
734,2021-04-25T15:27:40.000Z,"RT @RBReich: So let me get this straight: Elon Musk and Jeff Bezos want to colonize outer space to save humanity, but they couldn't care le…"
735,2021-04-25T15:27:39.000Z,RT @tesla_lion: @WholeMarsBlog @KrestTest I don’t think he expected a tsunami of Tesla fans coming to throw everything back in his face lol
736,2021-04-25T15:27:39.000Z,Elon Musk as in THE Elon Musk? Not here for this https://t.co/5TPajb3Avi
737,2021-04-25T15:27:39.000Z,RT @Investments_CEO: Accepting #Dogecoin as payment at this stage with the huge Doge community and strong crypto-infrastructure is a win wi…
738,2021-04-25T15:27:39.000Z,@elonmusk Congrats!  Certainly a nice distraction from the Houston flame broiler crash. $TSLA https://t.co/10kEQwyIbm
739,2021-04-25T15:27:38.000Z,"Most anticipated earnings releases this week 🤙

$TSLA $MSFT $GOOGL $AAPL $FB https://t.co/Nxuu1iEPWF"
740,2021-04-25T15:27:37.000Z,"RT @RBReich: So let me get this straight: Elon Musk and Jeff Bezos want to colonize outer space to save humanity, but they couldn't care le…"
741,2021-04-25T15:27:36.000Z,"@TeslaBest @WholeMarsBlog @Kristennetten @elonmusk You have been a great friend to @elonmusk , @Tesla , @SpaceX ,@boringcompany for years and really like your YouTube channel. 👍

👉https://t.co/F7KC4o1fjj👈 https://t.co/eWoKzUmeRY"
742,2021-04-25T15:27:36.000Z,I never see Tesla cars in Nigeria sha
743,2021-04-25T15:27:36.000Z,"RT @VeChain_is_King: Last year I believed $VET could hit $1.00 by the end of 2021.  Today, $1.00 seems absurd. 

It's like hearing about Te…"
744,2021-04-25T15:27:35.000Z,"RT @RBReich: So let me get this straight: Elon Musk and Jeff Bezos want to colonize outer space to save humanity, but they couldn't care le…"
745,2021-04-25T15:27:35.000Z,RT @Jest_Iris: hi im elon musk and youre watching disney channel
746,2021-04-25T15:27:35.000Z,@Pyshkov @EvEvangelist @WholeMarsBlog How has Service been?  Most areas don't have a Tesla dealership so I think they fly in someone right and come to your house? Any thoughts there?
747,2021-04-25T15:27:35.000Z,"RT @vo0di: $SANSHU Inu just hit a new ATH, less than 1000 holders!

$shib 109591 holders
$akita 21769 holders 
$kishu 21487 holders

Do the…"
748,2021-04-25T15:27:34.000Z,RT @skyler_higley: Inspiring: Elon Musk is the first SNL host to directly profit from the apartheid
749,2021-04-25T15:27:34.000Z,"@gigawattgarage @LyftGyft @EthicsGradient @tesla_addicted Diesel exhaust, especially when systems are modified, contain carcinogenic gasses, which cause cancer. People die from cancer. So yes, this 100% is attributed to toxic air that people are breathing in and dying from. My argument is quite solid, especially since you can refute."
750,2021-04-25T15:27:33.000Z,RT @skyler_higley: Inspiring: Elon Musk is the first SNL host to directly profit from the apartheid
751,2021-04-25T15:27:33.000Z,Why did Elon Musk have to come for SNL just why. Leave it
752,2021-04-25T15:27:33.000Z,"RT @RBReich: So let me get this straight: Elon Musk and Jeff Bezos want to colonize outer space to save humanity, but they couldn't care le…"
753,2021-04-25T15:27:33.000Z,"#うひーメモ
投稿時間:2021-04-26 00:27:32
Why Elon Musk&amp;#x27;s first Loop is, and isn&amp;#x27;t, as silly as you think
https://t.co/sl3K8Jhq9p
#海外TECH"
754,2021-04-25T15:27:32.000Z,"RT @RBReich: So let me get this straight: Elon Musk and Jeff Bezos want to colonize outer space to save humanity, but they couldn't care le…"
755,2021-04-25T15:27:32.000Z,"RT @RBReich: So let me get this straight: Elon Musk and Jeff Bezos want to colonize outer space to save humanity, but they couldn't care le…"
756,2021-04-25T15:27:32.000Z,@iamtomnash @WholeMarsBlog @TSLA Was waiting for you to go wide-shot and reveal you are driving from the passenger seat in that non-Tesla.
757,2021-04-25T15:27:31.000Z,RT @TMZ: Elon Musk Confirmed to Be Hosting 'SNL' Alongside Miley Cyrus https://t.co/kT7WSLoWqH
758,2021-04-25T15:27:31.000Z,@ljruvira @heydave7 @elonmusk That was the time to buy $TSLA
759,2021-04-25T15:27:30.000Z,@jbarro I've listened in on enough Tesla conference calls to know that he's bat ish crazy.
760,2021-04-25T15:27:29.000Z,"RT @sshorwitz: Not only will Elon Musk be the first billionaire to host SNL, but he’s also the first Lizard Person."
761,2021-04-25T15:27:28.000Z,"RT @RBReich: So let me get this straight: Elon Musk and Jeff Bezos want to colonize outer space to save humanity, but they couldn't care le…"
762,2021-04-25T15:27:28.000Z,"RT @RBReich: So let me get this straight: Elon Musk and Jeff Bezos want to colonize outer space to save humanity, but they couldn't care le…"
763,2021-04-25T15:27:28.000Z,"RT @RBReich: So let me get this straight: Elon Musk and Jeff Bezos want to colonize outer space to save humanity, but they couldn't care le…"
764,2021-04-25T15:27:28.000Z,"RT @tesla_addicted: If Media says that Tesla should be responsible because driver can Cheat AP and put ppl as risk 

Then Ford should be Re…"
765,2021-04-25T15:27:27.000Z,"RT @RBReich: So let me get this straight: Elon Musk and Jeff Bezos want to colonize outer space to save humanity, but they couldn't care le…"
766,2021-04-25T15:27:26.000Z,RT @JetPhotos: Air Serbia’s new A330 with special Nikola Tesla livery landing in Belgrade. https://t.co/bJFX87VgUW © Mia Milinkovic https:/…
767,2021-04-25T15:27:26.000Z,"@nightchancers May
8
Elon
Musk
Miley
Cyrus"
768,2021-04-25T15:27:25.000Z,wait. wut? 🤔 but $TSLA bought #Bitcoin 🔥🤷🏻‍♂️⚡️ #cognitivedissonance https://t.co/DtC1TxMwVB
769,2021-04-25T15:27:24.000Z,asked my kids whats cool and new that i should invest in and they said sharks. $spy $qqq $djx $tsla.
770,2021-04-25T15:27:23.000Z,"RT @RBReich: So let me get this straight: Elon Musk and Jeff Bezos want to colonize outer space to save humanity, but they couldn't care le…"
